/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/11_20_42_48,251,audio,https://www.youtube.com//watch?v=4dESmtswQ58,/67860/67743/127949/219272/350845/527481/488049/496153/497718/500879/515511/522793/519823/509685/510606/508643/499579/513899/499340/504221/528531/510385/498211/532192/507553,/192.168.100.47.51978>74.125.167.88.443/192.168.100.47.51977>74.125.167.88.443/192.168.100.47.52003>74.125.11.230.443/192.168.100.47.52010>74.125.167.88.443,0,0,4,0,25,/1/13/1/10,/192.168.100.47.51978>74.125.167.88.443/192.168.100.47.51977>74.125.167.88.443/192.168.100.47.52003>74.125.11.230.443/192.168.100.47.52010>74.125.167.88.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/11_23_03_01,251,audio,https://www.youtube.com//watch?v=g8pf2jmkRZo,/65917/69219/111893/226846/387695/288022,/192.168.100.47.65468>74.125.167.91.443/192.168.100.47.65469>74.125.167.91.443,0,0,2,0,6,/1/5,/192.168.100.47.65468>74.125.167.91.443/192.168.100.47.65469>74.125.167.91.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/12_20_53_35,303,video,https://www.youtube.com//watch?v=agyTmQ-UOWg,/1403245/1799573/1857140/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/1407914/1700922/2097152/2097152/2097152/2097152/2097152/2097152/2097152/1906970/2097152/1881279/2097152/2097152/2097152/2097152/2097152/1279006/2097152/1697281/1410100/2097152/2097152/2097152/2097152/1955297/1708649/1864932/1830077/2097152/2097152/2006212/1664123/1307451/1596238/1978201/2097152/2097152/2097152/2063147/1827855/2097152/2097152/1265243/2097152/2097152/2097152/2097152/2097152/1828740/2097152/2019693/2061434/1329582/1849969/2097152/2097152/2097152/2097152/2097152/1915229/1756962/2097152/2097152/2097152/2097152/1483017/2097152/2097152/1988812/2097152/1282295/1916210/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/1509369/2097152/2097152/2097152/2097152/1712984/2097152/1542561/1531103/2097152/1558349/2097152/2097152/2097152/2097152/2097152/1768179/1821854/2097152/2034975/2097152/2097152/2097152/2097152/1654491/2097152/2097152/2097152/2097152/1639261/1949832,/192.168.100.47.52095>74.125.167.71.443,0,0,1,0,125,/125,/192.168.100.47.52095>74.125.167.71.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/12_20_53_35,251,audio,https://www.youtube.com//watch?v=agyTmQ-UOWg,/66768/65536/108489/209106/373014/515431/502092/518885/528695/522043/533165/493982/547477/559852/511690/477417/510896/483143/493585/498031/524635/522268,/192.168.100.47.52096>74.125.167.71.443/192.168.100.47.52095>74.125.167.71.443,0,0,2,0,22,/1/21,/192.168.100.47.52096>74.125.167.71.443/192.168.100.47.52095>74.125.167.71.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/12_23_04_44,303,video,https://www.youtube.com//watch?v=4dESmtswQ58,/1415542/1062536/1900484/2097152/2031868/2097152/2097152/1643818/1395704/2097152/1642191/1865919/2097152/2097152/1408898/1471827/2097152/2097152/1967189/1783164/1808911/1413043/2097152/2097152/1088949/2097152/1575502/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/1305142/2097152/2097152/1555801/2097152/1595216/1834245/1747594/1371402/1215211/2097152/1733382/2097152/2097152/2097152/2097152/2097152/2097152/2031888/2097152/1841734/2097152/2097152/2097152/2097152/2097152/1838494/1982342/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/1577117/2097152/1996879/1543349/1559600/1851177/2021169/2097152/2097152/2097152/2097152/1616776/1741428/2097152/1402018/1300250/2097152/2056962/2097152/1423810/1459505/1350298/2097152/1888519/1747957/2097152/2097152/2097152/2097152/2097152/2097152/1397002/2097152/2097152/2097152/2097152/2097152/2033501/2097152/2097152/2097152/1323233/2097152/1794271/2097152/1925263/2097152/2097152/2097152/2097152/2023428/1646748/1843483/2097152/1624708/2097152/2097152/2097152/2097152/2097152/1591445/1806503/2097152/1947022/1946461/2097152/2097152/2097152/1575058/2097152/2097152/2097152/2097152,/192.168.100.47.49169>74.125.167.88.443/192.168.100.47.49170>74.125.167.88.443/192.168.100.47.49211>74.125.167.88.443,0,0,3,1,150,/24/24/4/98,/192.168.100.47.49169>74.125.167.88.443/192.168.100.47.49170>74.125.167.88.443/192.168.100.47.49211>74.125.167.88.443/192.168.100.47.49169>74.125.167.88.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/12_23_04_44,251,audio,https://www.youtube.com//watch?v=4dESmtswQ58,/67860/65536/88176/105697/161236/335166/513356/487772/492317/497425/500924/515256/522230/518927/507030/507859/508146/499460/505003/499265/499127/527422/493176/498139/532102/507034,/192.168.100.47.49170>74.125.167.88.443/192.168.100.47.49169>74.125.167.88.443,0,0,2,2,26,/1/8/3/14,/192.168.100.47.49170>74.125.167.88.443/192.168.100.47.49169>74.125.167.88.443/192.168.100.47.49170>74.125.167.88.443/192.168.100.47.49169>74.125.167.88.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/13_21_03_33,399,video,https://www.youtube.com//watch?v=GLs2xxM0e78,/377451/939947/1593772/1711482/2019671/1842194/1894197/2009985/844421,/192.168.100.47.52185>74.125.98.8.443,0,0,1,0,9,/9,/192.168.100.47.52185>74.125.98.8.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/13_21_03_33,251,audio,https://www.youtube.com//watch?v=GLs2xxM0e78,/66071/67524/103922/201076/236774/329354/497659/518184/474640/128525,/192.168.100.47.52186>74.125.98.8.443/192.168.100.47.52185>74.125.98.8.443,0,0,2,0,10,/1/9,/192.168.100.47.52186>74.125.98.8.443/192.168.100.47.52185>74.125.98.8.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/13_23_15_31,399,video,https://www.youtube.com//watch?v=87nG3LuabUs,/520853/562642/807957/1472998/2086559/1747150/2097152/1261214/2087397/2097152/1405148/2096444/2097152/1393434/2097152/1933730/1536310/2070739/2097152/1460660/2097152/1378214/2097152/2097152/1362803/2009112/2097152/2097152/1385769/2016786/2097152/2097152/1797198,/192.168.100.47.49305>74.125.98.40.443,0,0,1,0,33,/33,/192.168.100.47.49305>74.125.98.40.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/13_23_15_31,251,audio,https://www.youtube.com//watch?v=87nG3LuabUs,/66275/73887/145163/202380/332935/497485/495177/512208/495964/515301/514241/505185/184863,/192.168.100.47.49306>74.125.98.40.443/192.168.100.47.49305>74.125.98.40.443,0,0,2,0,13,/1/12,/192.168.100.47.49306>74.125.98.40.443/192.168.100.47.49305>74.125.98.40.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/14_21_06_48,248,video,https://www.youtube.com//watch?v=1emA1EFsPMM,/862424/1362338/1380154/1645979/2097152/2097152/2030217/2097152/1386275/2097152/2097152/1972103/1761639/1667650/1506413/2097152/2097152/1929762/2097152/1536855/1929073/2097152/1941301/1429213/1928088/1705856/2097152/1876710/1714563/1581633/1750721/1939714/1071792,/192.168.100.47.52268>74.125.98.6.443,0,0,1,0,33,/33,/192.168.100.47.52268>74.125.98.6.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/14_21_06_48,251,audio,https://www.youtube.com//watch?v=1emA1EFsPMM,/66326/82364/142322/369040/389360/557426/529784/538332/561020/550251/528256/507257/573485,/192.168.100.47.52269>74.125.98.6.443/192.168.100.47.52268>74.125.98.6.443,0,0,2,0,13,/1/12,/192.168.100.47.52269>74.125.98.6.443/192.168.100.47.52268>74.125.98.6.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/14_23_20_40,399,video,https://www.youtube.com//watch?v=T1QUEKLNPtA,/934399/1027096/1636680/2097152/1602974/2097152/2097152/2097152/1971774/2097152/1944124/2097152/1917487/2097152/1520780/2054206/2047047/1719020/1895684/1667208/2097152/1537886/1662740/2097152/2097152/1915960/1408799/1871160/2097152/2097152/2097152/1419575/2097152/1974140/2097152/2097152/1543922/1439984/2037290/2097152/2097152/2097152/1490253/1592513/1383524/2020863/2097152/1620412/1619424/1985222/1507800/2097152/2097152/1562571/2097152/2097152/1513916/1350532/1305625/2097152/1382562/2097152/1754582/1618734/1496920/2028690/2097152/1452978/1476983/2097152/1571350/1480866/2097152/2026490/2013350/1527062/1830350/1952146/2097152/1380273/1887794/1979677/1261972/2097152/2050279/1971416/1412956/1874545/1265875/1337647/2097152/1355785/1299746/2097152/858324,/192.168.100.47.49369>197.156.74.141.443,0,0,1,0,95,/95,/192.168.100.47.49369>197.156.74.141.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/14_23_20_40,251,audio,https://www.youtube.com//watch?v=T1QUEKLNPtA,/66751/69301/125591/191643/294298/427650/443004/444523/441449/436483/454459/425426/445523/436837/436565/462806/457319/433459/441394/431930/442833/443890,/192.168.100.47.49370>197.156.74.141.443/192.168.100.47.49369>197.156.74.141.443,0,0,2,0,22,/1/21,/192.168.100.47.49370>197.156.74.141.443/192.168.100.47.49369>197.156.74.141.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/15_21_12_31,251,audio,https://www.youtube.com//watch?v=1McSEGBcQ70,/66564/67617/134033/188089/298373/459612/451624/467102/464066/449079/459177/457285/455541/455423/452283/452446/478414/472404/83286,/192.168.100.47.52344>74.125.167.89.443/192.168.100.47.52345>74.125.167.89.443,0,0,2,0,19,/1/18,/192.168.100.47.52344>74.125.167.89.443/192.168.100.47.52345>74.125.167.89.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/15_21_12_31,248,video,https://www.youtube.com//watch?v=1McSEGBcQ70,/599025/597949/841292/1944936/1796826/1619687/1639491/1719304/1399284/1836173/2097152/2097152/1736011/1392635/1925628/2097152/2040228/1967884/2086686/2097152/1549138/1271474/1267896/2097152/1705677/1670462/2097152/1456883/1848408/1641215/1875388/1806040/2002786/1516803/2097152/1292642/2097152/2097152/1390950/1294917/2097152/1311131/1281941/1856915/1872457/1876575/1742574/1745960,/192.168.100.47.52345>74.125.167.89.443,0,0,1,0,48,/48,/192.168.100.47.52345>74.125.167.89.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/15_23_30_35,251,audio,https://www.youtube.com//watch?v=bHA2Ns5V9BQ,/65969/74363/158742/312808/334924/513658,/192.168.100.47.49784>197.156.74.143.443/192.168.100.47.49785>197.156.74.143.443,0,0,2,0,6,/1/5,/192.168.100.47.49784>197.156.74.143.443/192.168.100.47.49785>197.156.74.143.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/15_23_30_35,399,video,https://www.youtube.com//watch?v=bHA2Ns5V9BQ,/401480/783348/2097152/1960171/1278945/1576471/2097152/1834469,/192.168.100.47.49785>197.156.74.143.443,0,0,1,0,8,/8,/192.168.100.47.49785>197.156.74.143.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/16_21_20_33,399,video,https://www.youtube.com//watch?v=3RDaPV_rJ1Y,/491871/742506/1744697/1929817/1891354/1750435/1722616/1478811/1520929/1777822/2097152/1648793/1734689/1706247/758088,/192.168.100.47.52501>74.125.98.7.443/192.168.100.47.52502>74.125.98.7.443,0,0,2,0,15,/1/14,/192.168.100.47.52501>74.125.98.7.443/192.168.100.47.52502>74.125.98.7.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/16_21_20_33,251,audio,https://www.youtube.com//watch?v=3RDaPV_rJ1Y,/66071/66120/130503/194297/314566/454969/449521/452898/140685,/192.168.100.47.52502>74.125.98.7.443,0,0,1,0,9,/9,/192.168.100.47.52502>74.125.98.7.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/16_23_32_44,248,video,https://www.youtube.com//watch?v=BN8rQ8EVxnQ,/665108/659823/1371349/1379486/1359846/2097152/1782561/1319471/1842967/1869079/1744996/1577761/1781427/1490774/1733365/1418578/1495364/1359051/2097152/1792075/1447623/1516974/1561313/1737495/1671319/2068258/1374028/2097152/1528361/1358663/1681444/1806005/1503798/1392535/2097152/1807580/2060182/1435529/1597402/1795623/2097152/1756423/1697578/2097152/1986539/1950946/2097152/1709600/1511503/1545584/1490069/2036329/1501727/1663695/1814155/1264184/1952802/2097152/2097152/1593522/2097152/1631170/2097152/2097152/2060594/1603208/1728445/2097152/1700740/2064143,/192.168.100.47.49846>197.156.74.140.443,0,0,1,0,70,/70,/192.168.100.47.49846>197.156.74.140.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/16_23_32_44,251,audio,https://www.youtube.com//watch?v=BN8rQ8EVxnQ,/68641/75724/150949/201498/311397/589722/458792/447683/462779/456276/457168/594363/448103/467798/572830/593108/580964/469282/482823/446868/470502/467460/472940/464293/461871,/192.168.100.47.49847>197.156.74.140.443/192.168.100.47.49846>197.156.74.140.443,0,0,2,0,25,/1/24,/192.168.100.47.49847>197.156.74.140.443/192.168.100.47.49846>197.156.74.140.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/17_21_23_44,399,video,https://www.youtube.com//watch?v=clqcg1FZrnI,/559105/557896/1056379/1817534/1605046/1911259/1469784/2097152/1799546/1415473/2097152/1662964/1262212/1397688/2097152/1396231/1439045/1688138/1291476/1968185/2097152/1679692/1991702/1683412/1905176/1952177/1263405/2097152/1966518/1891585/1704744/1878847/1610132/1329707/1476047/1887321/1977365/1894764/1369927/1406829/1834660/1536677/1372099/1619571/1427853/1827600/2097152/2097152/2004142/1754628/1426344/2097152/1269662/1831224/1935239/1467587/2097152/1844787/987590,/192.168.100.47.52569>74.125.98.9.443,0,0,1,0,59,/59,/192.168.100.47.52569>74.125.98.9.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/17_21_23_44,251,audio,https://www.youtube.com//watch?v=clqcg1FZrnI,/66717/65536/98491/210010/291107/416289/428335/455269/442991/469444/443887/433995/459723/456174/432475/428534/460330/444758/447489/433825/456467,/192.168.100.47.52570>74.125.98.9.443/192.168.100.47.52569>74.125.98.9.443,0,0,2,0,21,/1/20,/192.168.100.47.52570>74.125.98.9.443/192.168.100.47.52569>74.125.98.9.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/17_23_43_30,399,video,https://www.youtube.com//watch?v=xSG5UX0EQVg,/513083/963591/2097152/1363075/1778641/2097152/1640308/1437547/1953231/1687905/1230689/1375661/1529593/1782253/2046415/4096,/192.168.100.47.49979>213.55.110.12.443/192.168.100.47.49997>74.125.98.38.443/192.168.100.47.49980>213.55.110.12.443/192.168.100.47.50020>213.55.110.12.443,0,0,4,1,16,/1/3/6/5/1,/192.168.100.47.49979>213.55.110.12.443/192.168.100.47.49997>74.125.98.38.443/192.168.100.47.49980>213.55.110.12.443/192.168.100.47.49997>74.125.98.38.443/192.168.100.47.50020>213.55.110.12.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/17_23_43_30,251,audio,https://www.youtube.com//watch?v=xSG5UX0EQVg,/535/65536/75725/157027/301157/335143/466177/467364/480263,/192.168.100.47.49997>74.125.98.38.443/192.168.100.47.49980>213.55.110.12.443,0,0,2,1,9,/5/3/1,/192.168.100.47.49997>74.125.98.38.443/192.168.100.47.49980>213.55.110.12.443/192.168.100.47.49997>74.125.98.38.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/18_21_33_12,399,video,https://www.youtube.com//watch?v=8Q_sebGRkAM,/598314/1679614/1855569/1712650/1931899/1987009/1974383/1669854/1912994/1788733/2097152/1633702/2097152/1890276/1642389/2097152/1964163/1668352/1369955/1515246/2012454/1948771/1626561/1910043/2031972/1899405/1645613/2062122/2097152/1833828/1804983/1428878/2097152/1691397/1475532/1497639/1813408/2037965/1981406/1928768/1776571/1699257/1598957/2048114/1594959/1834864/1609079/1591854,/192.168.100.47.52662>74.125.98.38.443,0,0,1,0,48,/48,/192.168.100.47.52662>74.125.98.38.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/18_21_33_12,251,audio,https://www.youtube.com//watch?v=8Q_sebGRkAM,/66795/72544/152845/253619/352958/503193/512857/500141/492664/642843/515684/521412/514633/500971/494251/495195/489996/498696/481652/501042/634075/610875,/192.168.100.47.52663>74.125.98.38.443/192.168.100.47.52662>74.125.98.38.443,0,0,2,0,22,/1/21,/192.168.100.47.52663>74.125.98.38.443/192.168.100.47.52662>74.125.98.38.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/18_23_46_46,399,video,https://www.youtube.com//watch?v=GLs2xxM0e78,/377451/939947/1593772/1711482/2019671/1842194/1894197/2009985/844421,/192.168.100.47.50067>213.55.110.14.443,0,0,1,0,9,/9,/192.168.100.47.50067>213.55.110.14.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/18_23_46_46,251,audio,https://www.youtube.com//watch?v=GLs2xxM0e78,/66071/67524/131456/247013/330531/498073/507982/488680/286399,/192.168.100.47.50068>213.55.110.14.443/192.168.100.47.50067>213.55.110.14.443,0,0,2,0,9,/1/8,/192.168.100.47.50068>213.55.110.14.443/192.168.100.47.50067>213.55.110.14.443
/home/local/data1/pcap/NAS_40_99/collect_video_fingerprint/liuju/liuxing/mitm/19_21_43_34,399,video,https://www.youtube.com//watch?v=qhy4LlJAPBE,/598947/775602/1865743/1767354/1481334/2076265/2041713/1645716/1406208/1791269/1107516,/192.168.100.47.52737>74.125.98.42.443,0,0,1,0,11,/11,/192.168.100.47.52737>74.125.98.42.443
